Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity
683533661,8/13/2026,8/13/2026,Plumbing Service,Toilet Leak,Canceled,Sameday AI,Sameday AI,92008,$0.00,TRUE
31537614,8/13/2026,8/10/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92116,$0.00,TRUE
479089536,8/13/2026,8/13/2026,Plumbing Service,Toilet Leak,Completed,Email,Legacy Email Marketing Multiple Offers,91902,$0.00,TRUE
372739477,8/14/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92118,$265.00,TRUE
31659286,8/14/2026,8/14/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92130,$0.00,TRUE
98435460,8/14/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,91910,$467.00,TRUE
59240735,8/14/2026,8/6/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92128,-$220.00,TRUE
911262373,8/14/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92130,$0.00,FALSE
31635930,8/15/2026,8/18/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google Legacy Campaigns,92139,$4560.00,TRUE
31630437,8/15/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92014,$246.00,TRUE
487202416,8/15/2026,8/23/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | PMAX | HVAC,92106,$1039.30,TRUE
31718459,8/15/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92117,$530.00,TRUE
307672484,8/17/2026,8/18/2026,Plumbing Service,Toilet Leak,Canceled,Google LSA,Google Local Services,92119,$0.00,TRUE
31627637,8/17/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Email,Legacy Email Marketing Multiple Offers,92037,$473.00,TRUE
31686852,8/17/2026,8/18/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92110,$175.00,TRUE
63406919,8/17/2026,8/19/2026,Plumbing Service,Toilet Leak,Completed,Google LSA,Google Local Services,92064,$233.70,TRUE
31667048,8/17/2026,8/18/2026,Plumbing Service,Toilet Leak,Completed,Website,Email Contact Form,91911,$768.00,TRUE
31715990,8/17/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Direct Mail,Dynamicard January 2026,92106,$265.00,TRUE
1070070917,8/17/2026,8/17/2026,Plumbing Service,Toilet Leak,Completed,Google LSA,Google Local Services,92118,$0.00,FALSE
57762448,8/17/2026,,Plumbing Service,Toilet Leak,Hold,Branded Phone Number,Local 619,92117,$0.00,TRUE
1127274385,8/17/2026,8/18/2026,Plumbing Service,Toilet Leak,Completed,Direct Mail,Dynamicard Direct Mail September 2025,92009,$1671.00,TRUE
31667048,8/17/2026,8/17/2026,Plumbing Service,Toilet Leak,Canceled,Website,Email Contact Form,91911,$0.00,TRUE
911262373,8/18/2026,8/19/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92130,$0.00,FALSE
294819102,8/18/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92024,$935.00,TRUE
101784632,8/18/2026,8/19/2026,Plumbing Service,Toilet Leak,Completed,Yelp,Yelp,92037,$467.00,TRUE
64024827,8/18/2026,8/19/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92118,$246.00,TRUE
1123883486,8/18/2026,8/12/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92129,$0.00,TRUE
93606953,8/18/2026,8/13/2026,Plumbing Service,Toilet Leak,Completed,Website,Email Contact Form,92122,$0.00,TRUE
463142619,8/18/2026,8/18/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92037,$759.00,TRUE
681497556,8/18/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92113,$0.00,FALSE
911262373,8/19/2026,8/13/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92130,$0.00,TRUE
31714652,8/19/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92064,$219.60,TRUE
31658040,8/19/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92120,$693.00,TRUE
31568105,8/19/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92109,$344.00,TRUE
328625810,8/19/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92111,$1595.00,TRUE
1128429500,8/19/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92064,$0.00,TRUE
1080880509,8/20/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92025,$255.00,TRUE
481119280,8/20/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Website,Website Phone Calls,92127,$1393.00,TRUE
320120131,8/20/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,PPC,Bing | Search | Brand,92123,$0.00,TRUE
31582121,8/20/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$255.00,TRUE
369989414,8/20/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,DuckDuckGo Organic,92029,$1338.00,TRUE
31686852,8/20/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92110,$0.00,FALSE
31667915,8/20/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92124,$276.00,TRUE
31598616,8/21/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92108,$262.50,TRUE
31542074,8/21/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92118,$0.00,FALSE
50357384,8/22/2026,8/22/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92104,$547.00,TRUE
274974893,8/22/2026,8/22/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92118,$250.00,TRUE
31565030,8/22/2026,,Plumbing Service,Toilet Leak,Scheduled,PPC,Google | Search | Brand,92109,$0.00,TRUE
31565419,8/22/2026,8/23/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92122,$476.32,TRUE
256838688,8/10/2026,8/10/2026,Plumbing Service,Toilet Stop,Completed,Direct Mail,Dynamicard Direct Mail September 2025,92113,$0.00,TRUE
1038571617,8/10/2026,8/10/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92101,$0.00,FALSE
89583325,8/10/2026,8/11/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,$0.00,TRUE
31645343,8/10/2026,8/11/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92009,$0.00,TRUE
673452134,8/10/2026,8/4/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92111,-$102.00,TRUE
31563430,8/10/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92122,$658.72,TRUE
31595399,8/10/2026,8/12/2026,Plumbing Service,Toilet Stop,Completed,Yelp,Yelp,92109,$411.00,TRUE
1123878627,8/10/2026,8/11/2026,Plumbing Service,Toilet Stop,Canceled,PPC,Google | Search | Brand,92111,$0.00,TRUE
31637453,8/11/2026,8/11/2026,Plumbing Service,Toilet Stop,Completed,Website,Website Phone Calls,92037,$0.00,FALSE
31726556,8/11/2026,7/27/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92027,-$300.00,TRUE
31640765,8/11/2026,8/11/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,91910,$352.00,TRUE
256242714,8/12/2026,8/12/2026,Plumbing Service,Toilet Stop,Completed,Direct Web Traffic,Direct Web Traffic,92115,$102.00,TRUE
31566178,8/12/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,Account,Work Order,91942,$102.00,TRUE
31661196,8/12/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92116,$1273.00,TRUE
31689703,8/12/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92106,$552.00,TRUE
31654427,8/12/2026,8/12/2026,Plumbing Service,Toilet Stop,Canceled,Branded Phone Number,Local 619,92139,$0.00,TRUE
978759655,8/13/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92131,$2127.00,TRUE
85913603,8/13/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,Direct Web Traffic,Direct Web Traffic,92128,$175.00,TRUE
31721996,8/13/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,91978,$102.00,TRUE
480375144,8/13/2026,4/24/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,91915,-$586.00,TRUE
31712278,8/13/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92111,$523.00,TRUE
249569514,8/13/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92107,$102.00,TRUE
374593926,8/13/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92124,$0.00,TRUE
257545908,8/13/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Direct Web Traffic,Direct Web Traffic,92104,$102.00,TRUE
1125307998,8/14/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Sameday AI,Sameday AI,92126,$0.00,TRUE
31657834,8/14/2026,8/18/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92109,$0.00,TRUE
315038483,8/14/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92008,$102.00,TRUE
355074358,8/14/2026,8/14/2026,Plumbing Service,Toilet Stop,Canceled,Website,Website Phone Calls,92127,$0.00,TRUE
93500057,8/14/2026,8/14/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92025,$93.84,TRUE
374593926,8/14/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92124,$175.00,TRUE
31726556,8/14/2026,7/27/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92027,$0.00,TRUE
31538865,8/15/2026,8/15/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$352.00,TRUE
31611311,8/15/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Organic Search,Google Organic,92122,$0.00,TRUE
909031498,8/16/2026,8/17/2026,Plumbing Service,Toilet Stop,Canceled,PPC,Google | Search | Brand,92130,$0.00,TRUE
909031498,8/16/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92130,$421.00,TRUE
1126793753,8/16/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Plumbing,92128,$671.00,TRUE
1126788892,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,91945,$0.00,TRUE
55328426,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Website,Website Phone Calls,92109,$102.00,TRUE
93606953,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Website,Email Contact Form,92037,$161.00,TRUE
1126809782,8/17/2026,,Plumbing Service,Toilet Stop,Hold,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE
1126825504,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Uncategorized,Uncategorized,92103,$220.00,TRUE
1127207797,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92106,$0.00,TRUE
31588059,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Outbound SMS,ST Outbound Text Lines,92117,$250.00,TRUE
1127400034,8/17/2026,8/18/2026,Plumbing Service,Toilet Stop,Completed,Sameday AI,Sameday AI,92101,$220.00,TRUE
31640765,8/17/2026,8/17/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,91910,$382.48,TRUE
31588059,8/18/2026,8/18/2026,Plumbing Service,Toilet Stop,Completed,Outbound SMS,ST Outbound Text Lines,92117,$501.00,TRUE
1066701664,8/18/2026,8/18/2026,Plumbing Service,Toilet Stop,Canceled,Branded Phone Number,Local 619,92124,$0.00,TRUE
1127651020,8/18/2026,8/18/2026,Plumbing Service,Toilet Stop,Completed,Yelp,Yelp,92127,$776.00,TRUE
1127706734,8/18/2026,8/18/2026,Plumbing Service,Toilet Stop,Canceled,Google Business Profiles,GMB_SanDiego,92118,$0.00,TRUE
31572795,8/18/2026,8/19/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92027,$0.00,TRUE
1127400034,8/18/2026,8/21/2026,Plumbing Service,Toilet Stop,Completed,Sameday AI,Sameday AI,92101,$1593.00,TRUE
31637453,8/19/2026,8/5/2026,Plumbing Service,Toilet Stop,Completed,Website,Website Phone Calls,92037,$0.00,FALSE
96778257,8/19/2026,8/19/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,A1-800-BILL HOWE,92126,$102.00,TRUE
68440711,8/19/2026,8/19/2026,Plumbing Service,Toilet Stop,Completed,Email,Legacy Email Marketing Multiple Offers,92123,$487.80,TRUE
978759655,8/19/2026,8/13/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92131,$0.00,TRUE
268607129,8/19/2026,8/20/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92067,$0.00,TRUE
31599142,8/19/2026,8/19/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92107,$411.00,TRUE
51970307,8/20/2026,8/21/2026,Plumbing Service,Toilet Stop,Completed,Outbound SMS,ST Outbound Text Lines,92110,$331.00,TRUE
909661816,8/20/2026,8/20/2026,Plumbing Service,Toilet Stop,Completed,Google Business Profiles,GMB_SanDiego,92037,$93.84,TRUE
376380727,8/20/2026,8/20/2026,Plumbing Service,Toilet Stop,Completed,Yelp,Yelp,92024,$425.00,TRUE
31589788,8/20/2026,8/21/2026,Plumbing Service,Toilet Stop,Completed,Direct Web Traffic,Direct Web Traffic,92119,$96.90,TRUE
1128827463,8/20/2026,8/20/2026,Plumbing Service,Toilet Stop,Completed,Direct Web Traffic,Direct Web Traffic,91941,$352.00,TRUE
1129075443,8/21/2026,8/21/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,91941,$175.00,TRUE
1129207575,8/21/2026,8/21/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92115,$425.00,TRUE
31684153,8/22/2026,,Plumbing Service,Toilet Stop,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92025,$0.00,TRUE
31618517,8/22/2026,8/23/2026,Plumbing Service,Toilet Stop,Completed,PPC,Google | Search | Brand,92120,$671.00,TRUE
1129222035,8/23/2026,,Plumbing Service,Toilet Stop,Scheduled,PPC,Google | Search | Brand,92037,$0.00,TRUE
298847893,8/23/2026,8/23/2026,Plumbing Service,Toilet Stop,Completed,Branded Phone Number,Local 619,92122,$0.00,TRUE
1108311410,8/23/2026,8/24/2026,Plumbing Service,Toilet Stop,Completed,Google LSA,Google Local Services,92110,$425.00,TRUE
1129273922,8/23/2026,,Plumbing Service,Toilet Stop,Scheduled,Google Business Profiles,GMB_SanDiego,92123,$0.00,TRUE
31723814,8/10/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92019,$343.80,TRUE
31716048,8/10/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Email,Legacy Email Marketing Multiple Offers,92009,$398.00,TRUE
278004810,8/10/2026,,Plumbing Service,Tub/Shower Faucet,Hold,Branded Phone Number,Local 619,92029,$0.00,TRUE
31563306,8/10/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92116,$265.00,TRUE
31724130,8/10/2026,8/10/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92020,$717.00,TRUE
50306929,8/10/2026,8/10/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Bing | Search | Brand,92110,$530.00,TRUE
50524470,8/10/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92118,$2386.00,TRUE
1123678115,8/10/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92104,$190.80,TRUE
50306929,8/10/2026,8/10/2026,Plumbing Service,Tub/Shower Faucet,Canceled,PPC,Bing | Search | Brand,92110,$0.00,TRUE
465133064,8/10/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92118,$265.00,TRUE
1119629812,8/10/2026,8/5/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92011,-$22.00,TRUE
64886726,8/10/2026,8/1/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92071,$0.00,TRUE
484563759,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92108,$0.00,TRUE
44346766,8/11/2026,,Plumbing Service,Tub/Shower Faucet,Hold,Organic Search,Chat - Service Titan,91913,$0.00,TRUE
31645404,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92075,$398.00,TRUE
62198894,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Outbound SMS,ST Outbound Text Lines,91913,$378.10,TRUE
90049273,8/11/2026,8/13/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92118,$0.00,FALSE
1072472339,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92113,$0.00,TRUE
983330483,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
31678682,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Yelp,Yelp,92014,$0.00,TRUE
250694023,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92037,$303.05,TRUE
31696692,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92123,$0.00,FALSE
280744632,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92127,$0.00,TRUE
896425738,8/11/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92120,$950.00,TRUE
293878466,8/11/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92127,$0.00,FALSE
904831866,8/11/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92126,$358.20,TRUE
1124607454,8/11/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92104,$398.00,TRUE
296325942,8/12/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Email,Legacy Email Marketing Multiple Offers,92116,$2000.00,TRUE
31699787,8/12/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Tech referral,Tech Referral,91950,$220.00,TRUE
462461365,8/12/2026,8/13/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92107,$212.00,TRUE
100480268,8/12/2026,8/7/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92118,$0.00,TRUE
1124845919,8/12/2026,8/21/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92111,$0.00,TRUE
50306929,8/12/2026,8/10/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Bing | Search | Brand,92110,$0.00,TRUE
31654427,8/12/2026,8/13/2026,Plumbing Service,Tub/Shower Faucet,Canceled,Google Business Profiles,GMB_SanDiego,92109,$0.00,TRUE
31671308,8/13/2026,8/13/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92024,$0.00,TRUE
31696692,8/13/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92123,$398.00,TRUE
1125049785,8/13/2026,8/13/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,91932,$0.00,TRUE
31565047,8/13/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92116,$0.00,TRUE
31678682,8/13/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Yelp,Yelp,92014,$270.00,TRUE
279684770,8/13/2026,,Plumbing Service,Tub/Shower Faucet,Hold,PPC,Google | PMAX | Drains,92037,$0.00,TRUE
31586318,8/13/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92007,$667.80,TRUE
1125247505,8/14/2026,8/19/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Plumbing,92109,$2242.00,TRUE
90049273,8/14/2026,8/19/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92118,$2115.00,TRUE
487072175,8/14/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92064,$0.00,TRUE
31563306,8/14/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92116,$0.00,TRUE
31671854,8/14/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92117,$358.20,TRUE
293878466,8/14/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92127,$0.00,TRUE
317409931,8/14/2026,8/14/2026,Plumbing Service,Tub/Shower Faucet,Completed,Business Directories,Rinnai Listing,92115,$212.00,TRUE
48924886,8/14/2026,8/15/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,91977,$608.20,TRUE
896425738,8/17/2026,8/11/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Google Organic,92120,$0.00,TRUE
31564045,8/17/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92024,$416.76,TRUE
31583795,8/17/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,Yelp,Yelp,92116,$398.00,TRUE
31621746,8/17/2026,8/20/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$398.00,TRUE
1037305493,8/17/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,,Plumbing to HVAC Cross Promotion July 2026,92131,$0.00,FALSE
31545755,8/17/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92037,$220.00,TRUE
273470915,8/17/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | PMAX | Plumbing,91977,$398.00,TRUE
59074697,8/17/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92103,$0.00,TRUE
257193217,8/17/2026,8/10/2026,Plumbing Service,Tub/Shower Faucet,Completed,Yelp,Yelp,92009,$0.00,TRUE
293878466,8/17/2026,8/5/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92127,$0.00,TRUE
1127524371,8/18/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92129,$850.00,TRUE
31564444,8/18/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92025,$262.50,TRUE
337511489,8/18/2026,8/19/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92069,$851.00,TRUE
1127644898,8/18/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92128,$982.00,TRUE
31611819,8/18/2026,8/18/2026,Plumbing Service,Tub/Shower Faucet,Completed,PPC,Google | Search | Brand,92120,$530.00,TRUE
31723814,8/18/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92019,$0.00,TRUE
31537614,8/18/2026,8/21/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,A1-800-BILL HOWE,92116,$398.00,TRUE
271973344,8/19/2026,,Plumbing Maintenance,Tub/Shower Faucet,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92091,$0.00,TRUE
465561773,8/19/2026,8/7/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92106,$0.00,TRUE
1128086829,8/19/2026,8/19/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,91915,$0.00,TRUE
1125293888,8/19/2026,,Plumbing Service,Tub/Shower Faucet,Scheduled,Website,Email Contact Form,92110,$0.00,TRUE
1124748438,8/19/2026,8/20/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92131,$1485.00,TRUE
31567298,8/19/2026,8/20/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92122,$175.00,TRUE
301731989,8/19/2026,8/20/2026,Plumbing Service,Tub/Shower Faucet,Completed,Google Business Profiles,GMB_SanDiego,92037,$209.00,TRUE
1108520408,8/19/2026,8/21/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92056,$2600.00,TRUE
304911278,8/20/2026,8/12/2026,Plumbing Service,Tub/Shower Faucet,Completed,Organic Search,Chat - Service Titan,92037,$0.00,TRUE
31723299,8/20/2026,8/20/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92127,$0.00,TRUE
31636388,8/20/2026,,Plumbing Service,Tub/Shower Faucet,In Progress,Yelp,Yelp,92124,$1697.00,TRUE
31684153,8/20/2026,,Plumbing Service,Tub/Shower Faucet,Hold,Google LSA,Google Local Services,92128,$0.00,TRUE
301731989,8/20/2026,,Plumbing Service,Tub/Shower Faucet,Hold,Google Business Profiles,GMB_SanDiego,92037,$1925.00,TRUE
31536700,8/20/2026,8/21/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92107,$175.00,TRUE
1128837471,8/21/2026,8/21/2026,Plumbing Service,Tub/Shower Faucet,Completed,Direct Web Traffic,Direct Web Traffic,92103,$0.00,TRUE
1120136776,8/21/2026,,Plumbing Service,Tub/Shower Faucet,Hold,Website,Website Phone Calls,92014,$700.00,TRUE
293878466,8/21/2026,8/17/2026,Plumbing Service,Tub/Shower Faucet,Completed,Branded Phone Number,Local 619,92127,$0.00,TRUE
