,,Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity
,,684635697,8/31/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,Local 619,92103,$0.00,TRUE
,,1127281164,8/31/2026,8/27/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | Search | Brand,92115,$0.00,TRUE
,,84752890,9/1/2026,9/1/2026,Plumbing Service,Sewer Camera,Completed,Direct Mail,Dynamicard Direct Mail September 2025,92020,$0.00,TRUE
,,1131222539,9/1/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | Search | Brand,92128,$0.00,TRUE
,,1131596638,9/1/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Sameday AI,Sameday AI,92123,$0.00,TRUE
,,979531586,9/1/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,Local 619,92103,$0.00,FALSE
,,51215322,9/1/2026,,Plumbing Service,Sewer Camera,Scheduled,,BFP Sewer Camera Inspection SMS 2026,91932,$0.00,TRUE
,,1131277190,9/1/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Organic Search,Bing Organic,92084,$0.00,FALSE
,,1127281164,9/1/2026,8/27/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | Search | Brand,92115,$0.00,TRUE
,,59724517,9/1/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | Search | Brand,92067,$0.00,TRUE
,,1130230776,9/1/2026,8/27/2026,Plumbing Service,Sewer Camera,Completed,Email,Legacy Email Marketing Multiple Offers,92107,$0.00,TRUE
,,31728908,9/1/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,Local 619,92126,$0.00,TRUE
,,31662724,9/2/2026,9/2/2026,Plumbing Service,Sewer Camera,Canceled,PPC,Google | Search | Brand,91910,$0.00,TRUE
,,31564101,9/2/2026,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,92014,$0.00,TRUE
,,1132051999,9/2/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,A1-800-BILL HOWE,92128,$0.00,TRUE
,,31643244,9/2/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Google Business Profiles,GMB_SanDiego,92118,$0.00,FALSE
,,1131584921,9/2/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,Organic Search,Google Organic,92103,$0.00,TRUE
,,60852589,9/2/2026,9/2/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,A1-800-BILL HOWE,92118,$0.00,FALSE
,,31729818,9/2/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,TRUE
,,684635697,9/2/2026,,Plumbing Service,Sewer Camera,Hold,Branded Phone Number,Local 619,92103,$0.00,TRUE
,,31564788,9/3/2026,,Plumbing Service,Sewer Camera,Hold,Email,Legacy Email Marketing Multiple Offers,92124,$0.00,TRUE
,,1131277190,9/3/2026,,Plumbing Service,Sewer Camera,In Progress,Organic Search,Bing Organic,92084,$450.00,TRUE
,,1131899824,9/3/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | PMAX | Plumbing,92128,$0.00,FALSE
,,1132047839,9/3/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Organic Search,Google Organic,92009,$0.00,FALSE
,,1131239089,9/3/2026,9/3/2026,Plumbing Service,Sewer Camera,Completed,PPC,Google | PMAX | Drains,91914,$0.00,FALSE
,,901470494,9/3/2026,,Plumbing Service,Sewer Camera,Scheduled,Tech referral,Tech Referral,92110,$0.00,TRUE
,,884843660,9/3/2026,,Plumbing Service,Sewer Camera,Scheduled,Google LSA,Google Local Services,92020,$0.00,TRUE
,,1133500400,9/3/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Google Business Profiles,GMB_SanDiego,92117,$0.00,TRUE
,,1133626975,9/4/2026,,Plumbing Service,Sewer Camera,In Progress,PPC,Google | Search | Brand,92117,$661.00,TRUE
,,1131175160,9/4/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,Local 619,92130,$0.00,TRUE
,,31571391,9/4/2026,,Plumbing Service,Sewer Camera,Scheduled,PPC,Google | Search | Brand,92120,$0.00,TRUE
,,290065744,9/4/2026,,Plumbing Service,Sewer Camera,Hold,Branded Phone Number,Local 619,91911,$0.00,TRUE
,,31675570,9/4/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Google LSA,Google Local Services,92106,$0.00,TRUE
,,283292701,9/4/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Organic Search,Google Organic,92021,$0.00,TRUE
,,358735407,9/4/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Branded Phone Number,Local 619,92037,$0.00,FALSE
,,269068195,9/4/2026,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,92116,$0.00,TRUE
,,1071568608,9/4/2026,9/4/2026,Plumbing Service,Sewer Camera,Completed,Direct Mail,2025 New Customer Welcome Direct Mail,92128,$0.00,FALSE
,,1071909852,9/4/2026,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,92109,$0.00,TRUE
,,31720819,9/5/2026,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,92123,$0.00,TRUE
,,31670301,9/5/2026,,Plumbing Service,Sewer Camera,Scheduled,Branded Phone Number,Local 619,91911,$0.00,TRUE
,,65604063,9/5/2026,,Plumbing Service,Sewer Camera,Scheduled,PPC,Google | Search | Brand,92064,$0.00,TRUE
,,1125296068,9/6/2026,,Plumbing Service,Sewer Camera,Scheduled,Organic Search,Google Organic,92123,$0.00,TRUE
,,,,,97,97,97,97,97,,$1426.00,
,Job Type: Sewer Smell,,,,,,,,,,,
,,45388831,8/25/2026,8/27/2026,Plumbing Service,Sewer Smell,Completed,Branded Phone Number,Local 619,92121,$0.00,TRUE
,,31605517,8/27/2026,8/31/2026,Plumbing Service,Sewer Smell,Completed,PPC,Google | Search | Brand,92117,$0.00,TRUE
,,31565505,8/27/2026,8/28/2026,Plumbing Service,Sewer Smell,Completed,PPC,Google | Search | Brand,92110,$175.00,TRUE
,,1131056611,8/28/2026,8/31/2026,Plumbing Service,Sewer Smell,Completed,PPC,Google | Search | Brand,91910,$212.00,TRUE
,,1131174121,8/28/2026,8/31/2026,Plumbing Service,Sewer Smell,Completed,Google Business Profiles,GMB_Poway,92064,$0.00,TRUE
,,1131379369,8/31/2026,,Plumbing Service,Sewer Smell,Hold,Branded Phone Number,A1-800-BILL HOWE,92130,$0.00,TRUE
,,31536827,9/1/2026,9/2/2026,Plumbing Service,Sewer Smell,Completed,Google Business Profiles,GMB_SanDiego,92122,$0.00,TRUE
,,308371380,9/1/2026,9/1/2026,Plumbing Service,Sewer Smell,Completed,Branded Phone Number,Local 619,92029,$0.00,TRUE
,,31699787,9/1/2026,9/2/2026,Plumbing Service,Sewer Smell,Completed,Tech referral,Tech Referral,91910,$0.00,TRUE
,,31563543,9/4/2026,,Plumbing Service,Sewer Smell,Scheduled,Website,Website Phone Calls,92101,$0.00,TRUE
,,1136031018,9/4/2026,,Plumbing Service,Sewer Smell,Scheduled,Direct Web Traffic,Direct Web Traffic,91941,$0.00,TRUE
,,1131056611,9/4/2026,,Plumbing Service,Sewer Smell,Scheduled,PPC,Google | Search | Brand,91910,$0.00,TRUE
,,53055099,9/5/2026,,Plumbing Service,Sewer Smell,Scheduled,Yelp,Yelp,92126,$0.00,TRUE
,,,,,13,13,13,13,13,,$387.00,
,Job Type: Slab Leak,,,,,,,,,,,
,,1129289689,8/24/2026,8/24/2026,Plumbing Service,Slab Leak,Completed,Yelp,Yelp,91977,$0.00,FALSE
,,31686437,8/24/2026,8/24/2026,Plumbing Service,Slab Leak,Completed,Email,Legacy Email Marketing Multiple Offers,92120,$0.00,TRUE
,,1072255993,8/24/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,Branded Phone Number,Local 619,91941,$0.00,FALSE
,,1129148349,8/24/2026,8/25/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92008,$0.00,FALSE
,,376666322,8/24/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,Organic Search,Google Organic,92127,$24253.00,TRUE
,,31587918,8/24/2026,8/25/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_Poway,92131,$0.00,FALSE
,,56775332,8/24/2026,,Plumbing Service,Slab Leak,Hold,Google Business Profiles,GMB_SanDiego,92110,$0.00,TRUE
,,1129289689,8/25/2026,8/25/2026,Plumbing Service,Slab Leak,Completed,Yelp,Yelp,91977,$3875.00,TRUE
,,1129995734,8/25/2026,,Plumbing Service,Slab Leak,Hold,PPC,Google | Search | Competitor,92114,$0.00,TRUE
,,1128600428,8/25/2026,8/24/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Plumbing,92109,$0.00,FALSE
,,1128676933,8/25/2026,8/24/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,FALSE
,,31564391,8/26/2026,8/27/2026,Plumbing Service,Slab Leak,Completed,Branded Phone Number,Local 619,91950,$0.00,TRUE
,,31587918,8/26/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_Poway,92131,$3495.00,TRUE
,,1122151214,8/26/2026,8/11/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Brand,92131,$0.00,TRUE
,,59341823,8/26/2026,8/27/2026,Plumbing Service,Slab Leak,Canceled,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,TRUE
,,1125248774,8/27/2026,,Plumbing Service,Slab Leak,Hold,Google Business Profiles,GMB_SanDiego,92127,$0.00,TRUE
,,471042815,8/27/2026,8/27/2026,Plumbing Service,Slab Leak,Completed,Website,Website Phone Calls,92128,$0.00,FALSE
,,285659696,8/27/2026,8/31/2026,Plumbing Service,Slab Leak,Canceled,PPC,Google | Search | Brand,92019,$0.00,TRUE
,,1067318973,8/27/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,,August Summer Wind Down  2026,92119,$0.00,FALSE
,,31599073,8/28/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,TRUE
,,1131275919,8/30/2026,9/1/2026,Plumbing Service,Slab Leak,Completed,Organic Search,Google Organic,92131,$280.00,TRUE
,,93355997,8/31/2026,8/31/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Competitor,92103,$0.00,TRUE
,,1131277175,8/31/2026,8/31/2026,Plumbing Service,Slab Leak,Canceled,Organic Search,Google Organic,92024,$0.00,TRUE
,,31729003,8/31/2026,8/31/2026,Plumbing Service,Slab Leak,Canceled,Branded Phone Number,Local 619,92121,$0.00,TRUE
,,1071588596,8/31/2026,2/22/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Competitor,92104,-$173.00,TRUE
,,31732772,8/31/2026,8/31/2026,Plumbing Service,Slab Leak,Completed,Uncategorized,Uncategorized,91911,$0.00,FALSE
,,1131299322,8/31/2026,9/1/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92009,$0.00,TRUE
,,31625263,8/31/2026,8/31/2026,Plumbing Service,Slab Leak,Completed,Direct Mail,Dynamicard Direct Mail September 2025,92129,$250.00,TRUE
,,31625263,8/31/2026,,Plumbing Service,Slab Leak,In Progress,Direct Mail,Dynamicard Direct Mail September 2025,92129,$0.00,TRUE
,,376666322,9/1/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,Organic Search,Google Organic,92127,$0.00,TRUE
,,1131584894,9/1/2026,9/1/2026,Plumbing Service,Slab Leak,Completed,Sameday AI,Sameday AI,92014,$0.00,FALSE
,,31562010,9/1/2026,9/1/2026,Plumbing Service,Slab Leak,Completed,Direct Web Traffic,Direct Web Traffic,92037,$0.00,FALSE
,,291577484,9/1/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92011,$0.00,TRUE
,,1131959376,9/1/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92122,$0.00,FALSE
,,64638023,9/1/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Brand,92024,$0.00,TRUE
,,376666322,9/2/2026,8/28/2026,Plumbing Service,Slab Leak,Completed,Organic Search,Google Organic,92127,$0.00,TRUE
,,31717134,9/2/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,Yelp,Yelp,92124,$0.00,FALSE
,,278157015,9/2/2026,9/2/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | Search | Brand,92064,$0.00,FALSE
,,1133482808,9/2/2026,9/3/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92037,$0.00,FALSE
,,1133535459,9/3/2026,9/3/2026,Plumbing Service,Slab Leak,Canceled,Direct Web Traffic,Direct Web Traffic,91977,$0.00,TRUE
,,278157015,9/3/2026,,Plumbing Service,Slab Leak,Hold,PPC,Google | Search | Brand,92064,$3590.00,TRUE
,,350337531,9/3/2026,9/3/2026,Plumbing Service,Slab Leak,Completed,Yelp,Yelp,92037,$0.00,FALSE
,,344102117,9/3/2026,9/4/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92102,$0.00,FALSE
,,1133692263,9/3/2026,9/4/2026,Plumbing Service,Slab Leak,Completed,PPC,Google | PMAX | Drains,92103,$0.00,TRUE
,,1133696873,9/3/2026,9/4/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_Poway,92026,$0.00,FALSE
,,1133720470,9/3/2026,9/3/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92025,$250.00,TRUE
,,297918481,9/4/2026,9/4/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92025,$0.00,FALSE
,,1133696873,9/4/2026,,Plumbing Service,Slab Leak,Scheduled,Google Business Profiles,GMB_Poway,92026,$7235.00,TRUE
,,297918481,9/4/2026,9/4/2026,Plumbing Service,Slab Leak,Canceled,Google Business Profiles,GMB_SanDiego,92025,$0.00,TRUE
,,297918481,9/4/2026,9/5/2026,Plumbing Service,Slab Leak,Completed,Google Business Profiles,GMB_SanDiego,92025,$5895.00,TRUE
,,1133719106,9/4/2026,,Plumbing Service,Slab Leak,In Progress,Direct Web Traffic,Direct Web Traffic,92037,$0.00,TRUE
,,,,,51,51,51,51,51,,$48950.00,
,Job Type: Sump Pump,,,,,,,,,,,
,,1129411199,8/24/2026,8/24/2026,Plumbing Service,Sump Pump,Canceled,PPC,Google | PMAX | Plumbing,92101,$0.00,TRUE
,,323374872,8/24/2026,8/25/2026,Plumbing Service,Sump Pump,Completed,Branded Phone Number,Local 619,92115,$0.00,FALSE
,,323374872,8/26/2026,8/27/2026,Plumbing Service,Sump Pump,Completed,Branded Phone Number,Local 619,92115,$1200.00,TRUE
,,317213231,8/27/2026,8/31/2026,Plumbing Service,Sump Pump,Completed,Direct Web Traffic,Direct Web Traffic,92029,$0.00,TRUE
,,86420694,8/30/2026,8/31/2026,Plumbing Service,Sump Pump,Completed,Direct Web Traffic,Direct Web Traffic,92106,$0.00,TRUE
,,980469142,8/31/2026,,Plumbing Service,Sump Pump,Scheduled,Google Business Profiles,GMB_SanDiego,92118,$0.00,TRUE
,,31616395,9/1/2026,9/1/2026,Plumbing Service,Sump Pump,Completed,Branded Phone Number,Local 619,92116,$2969.00,TRUE
,,323374872,9/1/2026,,Plumbing Service,Sump Pump,Hold,Branded Phone Number,Local 619,92115,$14562.00,TRUE
,,323374872,9/1/2026,8/27/2026,Plumbing Service,Sump Pump,Completed,Branded Phone Number,Local 619,92115,$0.00,FALSE
,,683054068,9/2/2026,9/3/2026,Plumbing Service,Sump Pump,Completed,Outbound SMS,ST Outbound Text Lines,92008,$568.00,TRUE
,,53236475,9/4/2026,9/4/2026,Plumbing Service,Sump Pump,Canceled,Branded Phone Number,Local 619,92105,$0.00,TRUE
,,31615171,9/6/2026,,Plumbing Service,Sump Pump,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92102,$0.00,TRUE
,,31715606,9/6/2026,,Plumbing Service,Sump Pump,Scheduled,Google Business Profiles,GMB_SanDiego,92103-3717,$0.00,TRUE
,,,,,13,13,13,13,13,,$19299.00,
,Job Type: Tankless Service,,,,,,,,,,,
,,284029742,8/24/2026,,Plumbing Service,Tankless Service,In Progress,Google Business Profiles,GMB_SanDiego,92064,$401.88,TRUE
,,31561641,8/25/2026,8/20/2026,Plumbing Service,Tankless Service,Completed,Google Business Profiles,GMB_SanDiego,92064,$0.00,FALSE
,,31716864,8/25/2026,8/26/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92075,$337.25,TRUE
,,31699787,8/25/2026,8/24/2026,Plumbing Service,Tankless Service,Completed,Tech referral,Tech Referral,91950,$0.00,TRUE
,,1130232445,8/26/2026,8/26/2026,Plumbing Service,Tankless Service,Completed,PPC,Google | Search | Brand,92104,$0.00,TRUE
,,375906711,8/26/2026,8/27/2026,Plumbing Service,Tankless Service,Completed,Google Business Profiles,GMB_SanDiego,92131,$222.00,TRUE
,,31623090,8/27/2026,8/28/2026,Plumbing Service,Tankless Service,Completed,Direct Web Traffic,Direct Web Traffic,92111,$3550.00,TRUE
,,31723299,8/27/2026,8/27/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,92127,$0.00,FALSE
,,272911724,8/27/2026,8/31/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92037,$0.00,TRUE
,,266372404,8/27/2026,9/3/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,91932,$0.00,FALSE
,,31690453,8/28/2026,,Plumbing Service,Tankless Service,Hold,Google LSA,Google Local Services,91902,$0.00,TRUE
,,1118817319,8/28/2026,9/1/2026,Plumbing Service,Tankless Service,Completed,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE
,,67946064,8/28/2026,8/31/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,92111,$434.00,TRUE
,,1131231669,8/29/2026,8/31/2026,Plumbing Service,Tankless Service,Completed,Business Directories,Rinnai Listing,91915,$5685.00,TRUE
,,1129168827,8/31/2026,8/31/2026,Plumbing Service,Tankless Service,Canceled,PPC,Google | Search | Brand,91913,$0.00,TRUE
,,31716864,8/31/2026,8/26/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92075,$0.00,TRUE
,,31701538,8/31/2026,9/3/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,92009,$220.00,TRUE
,,313736766,8/31/2026,8/31/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,A1-800-BILL HOWE,92131,$0.00,FALSE
,,231483,9/1/2026,8/27/2026,Plumbing Service,Tankless Service,Completed,Website,Website Phone Calls,92127,$0.00,TRUE
,,272911724,9/1/2026,,Plumbing Service,Tankless Service,Hold,Branded Phone Number,Local 619,92037,$0.00,TRUE
,,31537808,9/1/2026,9/2/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,92075,$414.00,TRUE
,,31537808,9/3/2026,,Plumbing Service,Tankless Service,Scheduled,Branded Phone Number,Local 619,92075,$0.00,FALSE
,,1134628555,9/4/2026,,Plumbing Service,Tankless Service,Scheduled,PPC,Google | Search | Brand,92071,$0.00,TRUE
,,1124933145,9/5/2026,9/5/2026,Plumbing Service,Tankless Service,Completed,PPC,Bing | Search | HVAC,92118,$0.00,FALSE
,,286635478,9/5/2026,9/6/2026,Plumbing Service,Tankless Service,Completed,Branded Phone Number,Local 619,92130,$0.00,TRUE
,,266584350,9/5/2026,9/6/2026,Plumbing Service,Tankless Service,Completed,Google Business Profiles,GMB_SanDiego,91942,$0.00,TRUE
,,31607047,9/6/2026,,Plumbing Service,Tankless Service,Scheduled,PPC,Google | Search | Brand,92014,$0.00,TRUE
,,,,,27,27,27,27,27,,$11264.13,
,Job Type: Temporary Water Heater,,,,,,,,,,,
,,677461295,9/1/2026,9/1/2026,Plumbing Service,Temporary Water Heater,Completed,PPC,Google | Search | Brand,92126,$0.00,TRUE
,,677461295,9/4/2026,9/4/2026,Plumbing Service,Temporary Water Heater,Completed,PPC,Google | Search | Brand,92126,$0.00,FALSE
,,,,,2,2,2,2,2,,$0.00,
,Job Type: Toilet Install,,,,,,,,,,,
,,90224466,9/1/2026,9/1/2026,Plumbing Service,Toilet Install,Completed,Outbound SMS,ST Outbound Text Lines,92108,$1273.00,TRUE
,,,,,1,1,1,1,1,,$1273.00,
,Job Type: Toilet Leak,,,,,,,,,,,
,,1129303903,8/24/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92104,$0.00,TRUE
,,67694710,8/24/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,Email,Plumbing to HVAC Cross Promotion Offer Drip 2025,92040,$175.00,FALSE
,,481960623,8/24/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | PMAX | Plumbing,91902,$259.18,TRUE
,,1129364511,8/24/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,Yelp,Yelp,92104,$0.00,TRUE
,,101784632,8/24/2026,8/19/2026,Plumbing Service,Toilet Leak,Completed,Yelp,Yelp,92037,$0.00,TRUE
,,409550916,8/24/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | PMAX | Plumbing - Spanish,92054,$0.00,FALSE
,,31645962,8/24/2026,8/25/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92109,$456.00,TRUE
,,31715351,8/24/2026,8/25/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92103,$423.00,TRUE
,,31641339,8/24/2026,,Plumbing Service,Toilet Leak,Hold,Branded Phone Number,A1-800-BILL HOWE,92115,$0.00,TRUE
,,31621001,8/24/2026,8/27/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92117,$0.00,TRUE
,,31646303,8/24/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92109,$637.32,TRUE
,,48988463,8/25/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Website,Website Phone Calls,92108,$740.00,TRUE
,,31669831,8/25/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92007,$0.00,FALSE
,,31568105,8/25/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92109,$0.00,TRUE
,,481119280,8/25/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,Website,Website Phone Calls,92127,$0.00,TRUE
,,31554631,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,FALSE
,,67694710,8/25/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Email,Plumbing to HVAC Cross Promotion Offer Drip 2025,92040,$268.64,TRUE
,,31658040,8/25/2026,8/20/2026,Plumbing Service,Toilet Leak,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92120,-$246.00,TRUE
,,53472137,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,91950,$0.00,FALSE
,,1129957493,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92121,$0.00,FALSE
,,31698990,8/25/2026,8/25/2026,Plumbing Service,Toilet Leak,Canceled,Branded Phone Number,Local 619,92071,$0.00,TRUE
,,1129781932,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92105,$0.00,TRUE
,,31698990,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92071,$297.00,TRUE
,,52034737,8/25/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92126,$300.00,TRUE
,,31725331,8/26/2026,8/26/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92071,$297.00,TRUE
,,284784123,8/26/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92128,$0.00,FALSE
,,911826904,8/26/2026,8/27/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_Poway,92064,$292.00,TRUE
,,31598616,8/26/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92108,$0.00,TRUE
,,31625410,8/26/2026,8/27/2026,Plumbing Service,Toilet Leak,Canceled,Email,Legacy Email Marketing Multiple Offers,92110,$0.00,TRUE
,,1123681775,8/26/2026,,Plumbing Service,Toilet Leak,In Progress,Organic Search,DuckDuckGo Organic,92120,$1149.84,TRUE
,,31551769,8/26/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92120,$1173.00,TRUE
,,67694710,8/26/2026,8/24/2026,Plumbing Service,Toilet Leak,Completed,Email,Plumbing to HVAC Cross Promotion Offer Drip 2025,92040,-$50.00,FALSE
,,369989414,8/26/2026,8/21/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,DuckDuckGo Organic,92029,$0.00,TRUE
,,1124585089,8/26/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92127,$0.00,FALSE
,,1130630408,8/27/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Google Business Profiles,GMB_SanDiego,92105,$0.00,TRUE
,,57294274,8/27/2026,8/27/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92024,$297.00,TRUE
,,372739477,8/27/2026,8/27/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92118,$780.00,TRUE
,,31633708,8/27/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,91914,$265.00,TRUE
,,57294274,8/27/2026,8/27/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92024,$0.00,FALSE
,,1130885706,8/27/2026,8/31/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Brand,92103,$0.00,TRUE
,,31554631,8/27/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92117,$0.00,FALSE
,,370279737,8/27/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,Google Organic,92127,$236.70,TRUE
,,31728948,8/28/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92131,$0.00,FALSE
,,1129957493,8/28/2026,8/31/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,A1-800-BILL HOWE,92121,$1273.00,TRUE
,,256242900,8/28/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,PPC,Google | Search | Plumbing,91941,$456.30,TRUE
,,31633708,8/28/2026,8/31/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,91914,$2439.00,TRUE
,,461055420,8/28/2026,8/31/2026,Plumbing Service,Toilet Leak,Completed,Direct Web Traffic,Direct Web Traffic,92128,$0.00,TRUE
,,31572795,8/28/2026,8/28/2026,Plumbing Service,Toilet Leak,Completed,Branded Phone Number,Local 619,92064,$411.00,TRUE
,,905104413,8/29/2026,8/31/2026,Plumbing Service,Toilet Leak,Completed,Organic Search,DuckDuckGo Organic,92106,$1596.00,TRUE
